emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
neutral,0.2555682,0.18942519,0.31279567,0.273964,0.32507852,0.0,0.24705298,0.03824226,1.0,0.1078537,0.4816147,0.12299947,0.3335614,0.0,0.3661547,0.43410587,0.014145429,0.08747464,0.28210548,0.1926743
neutral,0.21820074,0.20290749,0.53604984,0.396842,0.7219484,0.0,0.56609887,0.009406042,0.0,0.77584577,0.7110707,0.5543099,0.66390705,0.0,0.5017122,0.6462926,0.005791037,0.053928293,0.25997034,0.24202515
neutral,0.29655433,0.13273737,0.34595928,0.30087712,0.15438439,0.0,0.33011317,0.59104866,1.0,0.09088649,0.49673858,0.12015201,0.45522985,0.0,0.50597954,0.43179426,0.010343463,0.180488,0.17758663,0.17042066
neutral,0.24629758,0.26428393,0.29120854,0.30911243,0.25952142,1.0,0.2711182,0.94269127,1.0,0.06614712,0.26894268,0.67705554,0.5380605,0.0,0.32171622,0.4594359,0.041093867,0.044137582,0.5448206,0.17061248
neutral,0.3559988,0.31507862,0.56633955,0.26038942,0.3816729,1.0,0.4807061,0.039270613,1.0,0.6743898,0.5338597,0.36563793,0.4543205,1.0,0.56257284,0.62494725,0.06136061,0.18268318,0.40466025,0.7353572
neutral,0.47377303,0.35121438,0.16075043,0.35557088,0.1558723,0.0,0.35251027,0.59573483,0.0,0.21734846,0.20405062,0.35512668,0.35237712,0.0,0.70903325,0.3438828,0.23395891,0.16645545,0.40258127,0.40860936
neutral,0.2529776,0.2206437,0.248873,0.28859642,0.42472592,1.0,0.41801918,0.45131227,0.0,0.62187874,0.46573386,0.334931,0.4603135,0.0,0.46933213,0.6455561,0.09653573,0.13917498,0.4814083,0.32269764
neutral,0.34881324,0.21666728,0.70231616,0.36646688,0.1810436,1.0,0.3632506,0.15851949,0.0,0.3351223,0.115455896,0.07194416,0.41208157,0.0,0.2780113,0.44319618,0.47953355,0.22224082,0.506292,0.17644198
neutral,0.38161877,0.12770917,0.40276605,0.3320731,0.0833011,0.0,0.10873773,0.0019241266,1.0,0.09886392,0.32555166,0.28935447,0.54414487,0.0,0.7961353,0.7326913,0.0493937,0.109206624,0.16508724,0.06265282
neutral,0.38791898,0.27953845,0.24063474,0.26564848,0.75893015,1.0,0.61776394,0.087510005,1.0,0.73755187,0.49993944,0.3096462,0.53911316,0.0,0.2850575,0.33255085,0.017447814,0.03239186,0.054197986,0.3923616
neutral,0.37479904,0.23017076,0.5984375,0.35072187,0.35012564,0.0,0.6908816,0.48153237,0.0,0.2843796,0.41104597,0.20930728,0.57378465,1.0,0.67053527,0.41173533,0.11227156,0.095392995,0.29304922,0.5622361
neutral,0.29769847,0.1564576,0.42958677,0.48564994,0.16931742,0.0,0.4495412,0.011224771,0.0,0.060811397,0.40465897,0.16742423,0.61345685,0.0,0.4938089,0.40116772,0.097044006,0.08834031,0.30361247,0.075403675
neutral,0.48835862,0.34890372,0.72941506,0.41976646,0.19526537,1.0,0.44564673,0.013345174,0.0,0.2168622,0.15999338,0.2533868,0.46502128,0.0,0.45444277,0.30862513,0.23401186,0.05533187,0.21298902,0.32263297
neutral,0.3486693,0.355921,0.26236483,0.47485834,0.16285992,0.0,0.36156273,0.0024861312,0.0,0.13366057,0.2761588,0.057598483,0.39896405,0.0,0.22350273,0.14683808,0.0968759,0.08634348,0.092842385,0.14077264
neutral,0.45087788,0.19430473,0.23345968,0.33297068,0.11923971,0.0,0.27024633,0.12939304,0.0,0.14000762,0.64809835,0.25875255,0.45287886,0.0,0.547588,0.58369315,0.007383974,0.21480884,0.4965149,0.22975805
neutral,0.2340537,0.16456608,0.15254441,0.335644,0.29450998,0.0,0.3345263,0.049217686,1.0,0.20818938,0.4304879,0.15914916,0.572304,0.0,0.5612128,0.36591154,0.6387193,0.14837497,0.41185558,0.18375766
neutral,0.34170696,0.19403917,0.79161364,0.28046593,0.1824924,1.0,0.46074533,0.1876685,0.0,0.36460266,0.37253866,0.39711085,0.51622736,0.0,0.4883657,0.30696464,0.017732793,0.08969453,0.18204588,0.40259817
neutral,0.3617763,0.17396359,0.24760267,0.42785826,0.07694355,0.0,0.13760698,0.00015451285,0.0,0.051036503,0.1780641,0.070084736,0.44318488,0.0,0.3845148,0.4457821,0.014820832,0.04822793,0.12503886,0.038388964
neutral,0.27268887,0.17371604,0.22989434,0.30814323,0.2560553,0.0,0.2797635,0.5923938,1.0,0.3033844,0.7558758,0.26126075,0.44090864,0.0,0.4986712,0.6741927,0.040074047,0.0756532,0.05573578,0.17444892
neutral,0.41568467,0.37963986,0.22832228,0.39727372,0.37328964,0.0,0.35404614,0.02918273,0.0,0.38792786,0.37887254,0.24092063,0.5768545,0.0,0.6093748,0.26522207,0.10396304,0.04165157,0.29145995,0.24802464
neutral,0.32611454,0.27352712,0.5444287,0.25033528,0.25092584,0.0,0.42678192,0.5726709,0.0,0.19697261,0.7073356,0.49734685,0.4721482,0.0,0.5751818,0.5515853,0.006170922,0.20737405,0.27196094,0.47384763
neutral,0.30444956,0.24749954,0.34898627,0.4051256,0.12012019,0.0,0.2667089,0.0046911775,0.0,0.079220586,0.33162022,0.5872441,0.48974842,0.0,0.41596153,0.52657884,0.11210976,0.28659993,0.088303104,0.09602839
neutral,0.4167497,0.33765247,0.28472114,0.42198315,0.26211154,1.0,0.33705768,0.00018202994,1.0,0.37373868,0.37154475,0.20145455,0.48039526,0.0,0.31952494,0.43481228,0.7453823,0.18531287,0.037442546,0.41508627
neutral,0.5044038,0.19040117,0.20443852,0.4361132,0.103831105,0.0,0.33662957,0.0018179173,1.0,0.09465318,0.32259598,0.16436139,0.45953852,0.0,0.43811998,0.55801076,0.35825372,0.17776272,0.43960962,0.19043207
neutral,0.36959612,0.24089502,0.76153207,0.2978173,0.2469409,1.0,0.43755764,0.23159924,1.0,0.33806995,0.15911648,0.36599597,0.54018325,0.0,0.7317385,0.5763413,0.030384496,0.060946584,0.37250412,0.3410367
neutral,0.37005368,0.22314301,0.17934154,0.3260135,0.24673805,0.0,0.37695265,0.0022110213,1.0,0.10541588,0.3610304,0.33073887,0.5760165,0.0,0.6535264,0.47851434,0.061701585,0.10989682,0.51996785,0.14996924
neutral,0.26091197,0.25002125,0.26928902,0.45738065,0.20937324,0.0,0.285048,0.004430367,0.0,0.13994297,0.29046682,0.042328324,0.43652406,0.0,0.52479386,0.20138045,0.21373045,0.05873087,0.14050864,0.2628168
neutral,0.24181654,0.31039876,0.29794052,0.3222447,0.21691425,1.0,0.30267024,0.94972247,1.0,0.2615788,0.4952624,0.8473644,0.48715508,0.0,0.35076165,0.40069595,0.08317687,0.14774022,0.099934764,0.3726116
neutral,0.28807193,0.2219791,0.18902099,0.5637157,0.11791664,0.0,0.20592959,0.013234368,0.0,0.06508335,0.43972352,0.29989046,0.5022674,0.0,0.4361703,0.52724427,0.012390587,0.1188878,0.1288056,0.04090971
neutral,0.28484127,0.14037147,0.26013887,0.28362647,0.2187774,1.0,0.23950596,0.3706883,0.0,0.13548207,0.3192246,0.1705619,0.4753979,0.0,0.37442997,0.35306522,0.06793132,0.13995382,0.17090006,0.17673631
neutral,0.32608494,0.22675951,0.54933655,0.31018382,0.24850172,0.0,0.44984198,0.051609218,0.0,0.26806322,0.26030797,0.17935447,0.43296516,1.0,0.614113,0.3657553,0.15271722,0.09705882,0.2568619,0.39384845
neutral,0.433588,0.32051012,0.57381135,0.37306193,0.6459866,0.0,0.5511405,0.011107092,0.0,0.49941394,0.76305354,0.6038724,0.6492801,0.0,0.47456315,0.79168177,0.021658935,0.10218583,0.054171223,0.25901395
neutral,0.43593332,0.3023797,0.23392029,0.34566903,0.26238436,0.0,0.3710954,0.028519925,0.0,0.4574899,0.3671378,0.5952133,0.37284935,0.0,0.3471505,0.28090912,0.014487749,0.031969324,0.17045866,0.11264237
neutral,0.31815282,0.2488027,0.29839557,0.30474448,0.18431264,1.0,0.34895724,0.047209717,0.0,0.15461543,0.21882547,0.18524502,0.42673802,0.0,0.42962664,0.41217765,0.24267997,0.114512116,0.44760948,0.2876452
neutral,0.16865098,0.3194196,0.18157198,0.30260283,0.19445947,0.0,0.36529317,0.008188262,1.0,0.07137391,0.2580788,0.09719402,0.46466383,0.0,0.38183025,0.32237875,0.008038391,0.1378927,0.051138837,0.23394236
neutral,0.38077006,0.21787168,0.26839337,0.32354602,0.19846329,0.0,0.27870256,0.16414598,0.0,0.07346505,0.6520539,0.2306072,0.4426935,0.0,0.44498482,0.45995957,0.05686546,0.08896977,0.5525709,0.19565527
neutral,0.30462936,0.13355452,0.43169957,0.2809786,0.25748914,0.0,0.36416444,0.006962833,0.0,0.054099295,0.3768371,0.12347604,0.60431635,0.0,0.45927218,0.4118994,0.09652329,0.04915434,0.061906688,0.28879246
neutral,0.37468702,0.3365446,0.5252424,0.2895387,0.22742313,1.0,0.49775705,0.06389398,1.0,0.12686187,0.46289268,0.52555996,0.5515464,1.0,0.43417144,0.54107106,0.22907501,0.072231896,0.32680202,0.38959116
neutral,0.22009516,0.22060747,0.16370228,0.4013304,0.12361342,0.0,0.24998724,0.022277538,0.0,0.08655869,0.28089583,0.28033462,0.46797943,0.0,0.3393898,0.25337538,0.3165847,0.049190246,0.06154067,0.11247614
neutral,0.21784379,0.16120641,0.39940602,0.3107809,0.25460503,1.0,0.6131611,0.030331705,0.0,0.24343519,0.39140728,0.24778353,0.43119088,0.0,0.28558233,0.18149991,0.13822982,0.053904723,0.51154995,0.67744327
neutral,0.27077904,0.25409076,0.22654459,0.33909044,0.14827694,0.0,0.32020107,0.06804087,0.0,0.17230628,0.5446094,0.34389445,0.4907553,0.0,0.59861726,0.5615373,0.035905242,0.046171308,0.37142086,0.07301167
neutral,0.30389428,0.23573099,0.20211016,0.30566588,0.23866753,1.0,0.37110582,0.046301544,0.0,0.08436292,0.32373345,0.08316356,0.5365304,0.0,0.36425903,0.21365717,0.22101837,0.113982975,0.49130625,0.6357858
neutral,0.28778067,0.44142586,0.42900905,0.31598058,0.36575374,1.0,0.3396005,0.29781306,1.0,0.22323938,0.6617088,0.2375263,0.47099128,0.0,0.27378792,0.57950115,0.09722646,0.13841826,0.16517806,0.26662388
neutral,0.29548076,0.41982386,0.21689221,0.341057,0.676939,1.0,0.51796746,0.12488983,1.0,0.7220214,0.6261525,0.5501108,0.42915225,0.0,0.35235924,0.6682656,0.29940698,0.06127048,0.19662265,0.42935222
neutral,0.25419283,0.23456275,0.78030396,0.26844177,0.788399,1.0,0.79123265,0.98930126,1.0,0.7136731,0.8187933,0.35534012,0.5860501,0.0,0.50461924,0.65400875,0.10195145,0.045454886,0.37348506,0.7405705
neutral,0.43992344,0.30180392,0.3544983,0.51342285,0.08621776,0.0,0.18730934,0.14787814,0.0,0.08455611,0.291925,0.393227,0.41908926,0.0,0.28680152,0.32744026,0.21673144,0.18493405,0.052649934,0.071252264
neutral,0.24470566,0.24707653,0.21671422,0.34032843,0.10975641,0.0,0.32756543,0.33563107,1.0,0.07048348,0.63205546,0.35258555,0.41096243,0.0,0.40651,0.4863188,0.06442942,0.14731155,0.2390004,0.09787818
neutral,0.27736938,0.18452504,0.4274729,0.37775108,0.16712616,0.0,0.27514154,0.13815954,0.0,0.123533405,0.5861252,0.4408525,0.3366162,0.0,0.31813022,0.5275318,0.30929473,0.18817359,0.25785902,0.090322845
neutral,0.41013622,0.32046363,0.359351,0.30169174,0.50815207,1.0,0.47142875,0.08360121,0.0,0.45534635,0.46820825,0.1910474,0.46692514,0.0,0.4544183,0.5342391,0.82467777,0.112791516,0.14223814,0.7649245
neutral,0.2672567,0.20847137,0.12965873,0.6104436,0.115095004,0.0,0.24725877,0.3552696,1.0,0.073373206,0.5771678,0.32006025,0.5100129,0.0,0.36567408,0.59384644,0.10420346,0.055519477,0.088739954,0.0927707
neutral,0.33862215,0.2445506,0.14937124,0.27952477,0.17503195,1.0,0.41331768,0.026628753,1.0,0.12379616,0.33601862,0.25430915,0.4162683,0.0,0.5009712,0.50956094,0.12475025,0.091488704,0.14634924,0.34845573
neutral,0.24194883,0.13660485,0.27359268,0.34585825,0.13004856,0.0,0.15154675,0.07768608,0.0,0.09941525,0.6392718,0.16335385,0.43744728,0.0,0.8251747,0.6429596,0.023714414,0.13419466,0.16457015,0.048656184
neutral,0.3161912,0.15915906,0.38246527,0.56148744,0.15701449,0.0,0.25089017,0.00020461614,1.0,0.11078614,0.22289704,0.27283233,0.4570146,0.0,0.24607159,0.34352174,0.62108713,0.16640192,0.09718371,0.12507054
neutral,0.355877,0.32281145,0.20503804,0.38806468,0.44047737,1.0,0.33020943,0.20073451,1.0,0.32568496,0.4225063,0.27487588,0.490378,0.0,0.44624642,0.3389842,0.6082383,0.1354599,0.15641434,0.35397315
neutral,0.4013359,0.311108,0.73905236,0.30616766,0.16897929,1.0,0.47381005,0.11193878,1.0,0.12631652,0.19013663,0.134202,0.42305043,0.0,0.24098027,0.41718727,0.2885554,0.1266078,0.11915501,0.4741013
neutral,0.35413325,0.15057886,0.60225964,0.32300705,0.26675147,1.0,0.2555927,0.0379655,1.0,0.094241135,0.45591152,0.34958157,0.3064375,0.0,0.57032114,0.61590505,0.25740144,0.1688073,0.11124878,0.12993458
neutral,0.37103605,0.16737615,0.16822222,0.27964085,0.31206346,0.0,0.39662153,0.8710057,1.0,0.2843311,0.5864593,0.4594264,0.46954435,0.0,0.5242889,0.68180585,0.53642136,0.22735524,0.32622188,0.18647
neutral,0.32206795,0.25333384,0.17062993,0.26595628,0.33398628,1.0,0.45871037,0.29459253,1.0,0.19674973,0.53766227,0.29974928,0.4034402,1.0,0.5480514,0.61931914,0.10762157,0.03890485,0.18228106,0.35968208
neutral,0.41014874,0.2564223,0.21737881,0.32155445,0.4125245,0.0,0.36273444,0.02874972,1.0,0.21418527,0.6919129,0.669237,0.5103623,0.0,0.5624913,0.80000335,0.0017446887,0.0517145,0.04929719,0.038334865
neutral,0.12896918,0.20018691,0.23356704,0.35838816,0.200062,0.0,0.23014675,0.16121179,1.0,0.07322236,0.29703185,0.060403153,0.36250907,0.0,0.27434176,0.31977838,0.030622805,0.06521174,0.28162983,0.17583014
neutral,0.27244574,0.25863075,0.28374135,0.29648688,0.38036582,0.0,0.32885724,0.09897376,1.0,0.30485657,0.55280626,0.059039116,0.35311607,0.0,0.6401414,0.4507767,0.20978053,0.13834445,0.31153286,0.19365032
neutral,0.2534601,0.25564587,0.3165869,0.3089757,0.3800948,0.0,0.48140725,0.011046147,1.0,0.35682145,0.58494455,0.2300127,0.39603847,1.0,0.39770383,0.5162657,0.06178616,0.06152308,0.21208444,0.13015261
neutral,0.28279978,0.31500745,0.2943653,0.35377005,0.2269672,0.0,0.3344289,0.70305127,1.0,0.111626066,0.15529035,0.2520047,0.52843064,0.0,0.43994284,0.285028,0.49407458,0.041210137,0.10322538,0.44096836
neutral,0.2360673,0.13197896,0.45746505,0.29829347,0.2740741,0.0,0.29411522,0.020152474,0.0,0.16171561,0.32973272,0.3751133,0.491108,0.0,0.4498615,0.480994,0.14377658,0.1330939,0.17533617,0.4978933
neutral,0.5058696,0.40503168,0.64220643,0.2935202,0.15935898,0.0,0.5615432,0.014327479,0.0,0.23062891,0.2367459,0.08347713,0.43858013,0.0,0.23894076,0.21650097,0.06699909,0.07396018,0.18657194,0.556045
neutral,0.24914232,0.2500234,0.1722116,0.3006897,0.39992732,0.0,0.3434911,0.06393929,1.0,0.19142072,0.4476868,0.46981874,0.44531587,0.0,0.32851422,0.678109,0.30775702,0.038972892,0.21496935,0.32575282
neutral,0.34319606,0.23373722,0.49280137,0.2694299,0.21778828,0.0,0.3583593,0.8560922,1.0,0.093409024,0.30378693,0.1786624,0.4415516,1.0,0.42615306,0.4512557,0.008789484,0.17831372,0.71363646,0.33187002
neutral,0.2598461,0.16367231,0.2886076,0.3178341,0.140446,0.0,0.23605056,0.027259314,0.0,0.12178788,0.6683446,0.34468198,0.3652027,0.0,0.5156931,0.49229452,0.052335124,0.043547004,0.35569775,0.13004084
neutral,0.26730147,0.23505723,0.124469176,0.41661036,0.3135572,0.0,0.49265558,0.032845028,0.0,0.2775135,0.4531419,0.28166214,0.436453,0.0,0.3154574,0.21391913,0.5304371,0.044738945,0.12192679,0.14989075
neutral,0.20694079,0.2417025,0.66208875,0.40648365,0.38258928,1.0,0.37994552,0.23098052,0.0,0.3602956,0.31336364,0.1506098,0.43952385,0.0,0.41255593,0.39187798,0.11901953,0.10390899,0.3652135,0.8188139
neutral,0.28864306,0.13710244,0.20072006,0.35043207,0.24063551,1.0,0.19940026,0.014338041,0.0,0.18872403,0.17610772,0.16556416,0.50858605,0.0,0.60327214,0.23712672,0.9222716,0.11857988,0.3202615,0.3433308
neutral,0.30012268,0.3498573,0.042840827,0.6020267,0.08377586,0.0,0.1529881,0.0005559487,0.0,0.068267226,0.25753772,0.13640273,0.38109708,0.0,0.3780387,0.3243419,0.7254473,0.23397024,0.11884795,0.07972889
neutral,0.43482926,0.14892283,0.31385535,0.2791812,0.21665022,0.0,0.49673003,0.22927094,1.0,0.1910721,0.3565337,0.30864793,0.46106148,0.0,0.4775358,0.42462862,0.055404432,0.32528284,0.6845641,0.5572074
neutral,0.29534242,0.19118473,0.2671528,0.31510448,0.33750024,1.0,0.44327757,0.80105674,0.0,0.2727813,0.38333288,0.32786325,0.60612047,0.0,0.4160302,0.43816108,0.45889977,0.24039075,0.70100844,0.76903754
neutral,0.43615595,0.17209677,0.243165,0.30969286,0.256755,0.0,0.4710238,0.0015879901,0.0,0.117074974,0.33503464,0.040459707,0.44386706,0.0,0.37156567,0.26237223,0.19661964,0.11137639,0.2680907,0.5621604
neutral,0.30365083,0.2111172,0.3754372,0.27347687,0.21875645,0.0,0.3314067,0.06815536,1.0,0.17145723,0.35698342,0.32475623,0.4800093,0.0,0.4281106,0.5688456,0.05685737,0.085043244,0.2227695,0.46206468
neutral,0.60447264,0.34260818,0.41081735,0.67442524,0.052903973,0.0,0.12123068,8.9794084e-05,0.0,0.04190204,0.06491976,0.17967238,0.31610942,0.0,0.23385102,0.13691056,0.20499124,0.18560092,0.023990199,0.08162954
neutral,0.3243106,0.23374352,0.35741436,0.47377446,0.12846944,0.0,0.4412337,0.029866764,1.0,0.21836281,0.13955995,0.2696821,0.4837897,0.0,0.5615849,0.27210826,0.49013463,0.056239847,0.21318252,0.14368129
neutral,0.38007832,0.16941305,0.5876115,0.30931735,0.46552336,0.0,0.44637913,0.009041681,0.0,0.6182945,0.61622834,0.24983162,0.5111559,0.0,0.55982983,0.48690304,0.39294636,0.20485397,0.48658964,0.74631226
neutral,0.3612804,0.15419592,0.34129032,0.3392807,0.16271786,0.0,0.23395808,0.43010572,0.0,0.041170046,0.28362668,0.3643404,0.61336243,0.0,0.42552748,0.7114549,0.007464578,0.06788998,0.63304776,0.3136732
neutral,0.30436265,0.21960385,0.3850685,0.25829715,0.31417018,0.0,0.32266626,0.090034224,1.0,0.13514705,0.57539326,0.1524853,0.39790404,0.0,0.4304176,0.5591636,0.01287573,0.15015924,0.10450032,0.2432602
neutral,0.39128613,0.25278112,0.18147682,0.37912148,0.11464212,0.0,0.15398753,0.5174014,0.0,0.055105165,0.4224572,0.53907424,0.3073854,0.0,0.2808844,0.38651153,0.058098108,0.14797147,0.0820692,0.03610253
neutral,0.5237595,0.56636447,0.29579562,0.54064447,0.06488485,0.0,0.09763303,0.01846665,0.0,0.04544458,0.22863403,0.16761634,0.41803676,0.0,0.54016834,0.32558575,0.95134777,0.07762577,0.024388332,0.06613145
neutral,0.3722801,0.21964882,0.20667984,0.36256084,0.11821893,0.0,0.29677337,0.790729,0.0,0.06340748,0.44762385,0.22885174,0.5646265,0.0,0.38859296,0.53020614,0.5094355,0.0813574,0.13301988,0.18768059
neutral,0.38140708,0.22949848,0.2509583,0.29093182,0.14466277,1.0,0.2408156,0.020615192,0.0,0.08165358,0.25758317,0.54546046,0.57841414,0.0,0.6490546,0.7342345,0.0034898177,0.13008392,0.80511844,0.10441843
neutral,0.39861625,0.17011252,0.36189884,0.30836427,0.46925002,1.0,0.43535075,0.2960311,0.0,0.38574302,0.34000668,0.14175516,0.51421994,0.0,0.40103063,0.35108522,0.5953252,0.09121658,0.34276566,0.20475838
neutral,0.3284095,0.42171437,0.10061625,0.3994495,0.10157443,0.0,0.09306247,0.010303364,0.0,0.029551294,0.24926415,0.18626635,0.5447649,0.0,0.3427195,0.32673296,0.13426715,0.15959825,0.051627032,0.03784041
neutral,0.20659564,0.27706802,0.2258942,0.29218227,0.28064194,0.0,0.38156396,0.024964048,0.0,0.07055961,0.12319398,0.090990044,0.5084315,0.0,0.30556956,0.29540402,0.054922737,0.09765017,0.22514501,0.5878197
neutral,0.25400499,0.35871673,0.10031766,0.46685997,0.14098518,0.0,0.21883488,0.007833788,0.0,0.11426849,0.24010006,0.15494499,0.4763165,0.0,0.5320551,0.5052988,0.34490442,0.04997832,0.08781405,0.1785562
neutral,0.26316583,0.18117575,0.41701248,0.30359924,0.3876706,1.0,0.4162329,0.17383057,1.0,0.48370814,0.66026247,0.087425075,0.4395161,0.0,0.28485304,0.533391,0.051968627,0.08029094,0.31548762,0.352315
neutral,0.31573558,0.25231326,0.51663303,0.29031143,0.34951165,0.0,0.25698557,0.22317053,0.0,0.3123558,0.7161892,0.53126824,0.53822565,0.0,0.38030422,0.7112639,0.014057248,0.044591878,0.18430911,0.109364785
neutral,0.33966684,0.35275942,0.7322925,0.2638124,0.24926907,0.0,0.43815514,0.23061995,0.0,0.10598893,0.23174533,0.38151488,0.53821003,1.0,0.68475604,0.44808796,0.5036436,0.04519346,0.4899209,0.5144543
neutral,0.2750804,0.18407798,0.09854093,0.28742573,0.2679093,0.0,0.3171634,0.03365217,0.0,0.0565577,0.50580454,0.5725502,0.5237697,0.0,0.30211648,0.37604558,0.17383783,0.15571707,0.3058325,0.366281
neutral,0.31457445,0.21092588,0.22975853,0.2877097,0.30681533,1.0,0.33477488,0.9298736,0.0,0.18981127,0.36874577,0.3560134,0.29667053,0.0,0.62277895,0.57166106,0.029264638,0.16023694,0.67815685,0.6081122
neutral,0.22691691,0.2947665,0.4209055,0.2554657,0.18570167,0.0,0.32037756,0.043535158,0.0,0.16000226,0.2479319,0.2545142,0.51236653,0.0,0.5904218,0.5539591,0.032054484,0.158044,0.12414918,0.49427164
neutral,0.4360172,0.36330184,0.8430699,0.27922904,0.49157745,1.0,0.5952217,0.70688546,0.0,0.5831897,0.733033,0.3186931,0.48649585,0.0,0.5370789,0.75957614,0.19554129,0.06770793,0.32452053,0.25210124
neutral,0.39768213,0.23706324,0.72903436,0.34960958,0.42815998,0.0,0.6070336,0.01095643,1.0,0.3726449,0.44067433,0.38021454,0.5179692,1.0,0.7860322,0.5507596,0.56351465,0.102613196,0.072602294,0.84384084
neutral,0.19187106,0.19468763,0.13574325,0.33396938,0.5762132,1.0,0.46131524,0.11749291,0.0,0.47165126,0.5653114,0.09880893,0.42246318,0.0,0.4341794,0.31546876,0.5965956,0.13542545,0.29923132,0.38214567
neutral,0.2816916,0.38466632,0.5298513,0.24921948,0.35790485,1.0,0.51381755,0.31551477,0.0,0.64287114,0.42444238,0.24243304,0.39188024,1.0,0.40290716,0.30763412,0.14613777,0.11614616,0.341772,0.79269254
neutral,0.34498322,0.260093,0.14445604,0.35310033,0.29229417,0.0,0.35996726,0.05400165,0.0,0.19812863,0.15370125,0.24941187,0.46769744,0.0,0.45473847,0.3241391,0.09885331,0.060174774,0.2834428,0.51838434
neutral,0.24281591,0.304681,0.69384295,0.26145217,0.16102238,1.0,0.3123623,0.17909114,1.0,0.14124542,0.5758043,0.40977255,0.30857095,0.0,0.40395302,0.49950114,0.027194291,0.052562844,0.27285665,0.23698561
neutral,0.24261925,0.28775856,0.10917862,0.4073934,0.4486207,1.0,0.36851025,0.016112842,1.0,0.349917,0.53844297,0.17578214,0.49360263,0.0,0.50673944,0.4718206,0.015579244,0.0313576,0.18463258,0.12474977
neutral,0.35576385,0.1288769,0.58644795,0.27732486,0.37961295,1.0,0.40261596,0.09077806,1.0,0.0924468,0.23565254,0.051878285,0.5466955,0.0,0.44807196,0.47894606,0.11750194,0.037033714,0.37466437,0.4392176
neutral,0.38490552,0.42160732,0.5607599,0.2830602,0.57903934,0.0,0.4941965,0.050795473,0.0,0.5089361,0.47913316,0.39887252,0.48749942,0.0,0.31783074,0.72066367,0.08781974,0.067833304,0.043504573,0.36486816
